feedback_id,timestamp,department,feedback_source,feedback_text,sentiment_label,sentiment_intensity,rating_score,emotional_tone,word_count,character_count,exclamation_count,question_count,intern_experience,program_duration,has_suggestion,would_recommend
FB_01649,2024-02-21 00:00:00,Data Science,End-of-Program Survey,My mentor was extremely supportive. The Data Science team provided excellent guidance throughout the program.,positive,0.66,5.0,grateful,15,109,0,0,Experienced,8 weeks,False,True
FB_01650,2024-07-10 00:00:00,Research,Mentor Meeting,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.97,3.9,grateful,16,100,0,0,Experienced,16 weeks,True,True
FB_01651,2024-01-04 00:00:00,Software Engineering,End-of-Program Survey,My mentor was great teacher. The Software Engineering team provided excellent guidance throughout the program.,positive,0.66,4.7,grateful,15,110,0,0,Some Experience,6 months,False,True
FB_01652,2024-07-02 00:00:00,UX Design,Exit Interview,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.65,4.6,excited,16,93,0,0,Experienced,8 weeks,False,True
FB_01653,2024-04-08 00:00:00,UX Design,Email Feedback,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.96,5.0,inspired,15,114,0,0,Experienced,12 weeks,True,True
FB_01654,2024-03-05 00:00:00,Marketing,Email Feedback,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.85,4.8,satisfied,16,100,0,0,Experienced,12 weeks,False,True
FB_01655,2024-10-11 00:00:00,Software Engineering,Mentor Meeting,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.5,3.9,calm,12,92,0,0,First Internship,12 weeks,False,False
FB_01656,2024-05-08 00:00:00,Data Science,Social Media,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,0.87,3.9,inspired,16,99,0,0,First Internship,8 weeks,False,True
FB_01657,2024-12-25 00:00:00,Software Engineering,Mentor Meeting,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.65,5.0,inspired,15,114,0,0,Experienced,6 months,False,True
FB_01658,2024-04-04 00:00:00,Research,Exit Interview,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.86,4.3,grateful,16,100,0,0,First Internship,6 months,True,True
FB_01659,2024-04-12 00:00:00,Research,End-of-Program Survey,My mentor was great teacher. The Research team provided excellent guidance throughout the program.,positive,0.65,4.5,enthusiastic,14,98,0,0,Experienced,12 weeks,False,True
FB_01660,2024-03-14 00:00:00,Marketing,Mentor Meeting,The internship experience was impressive. I really enjoyed working on software development and learned so much about team collaboration.,positive,1.0,5.0,inspired,19,136,0,0,Some Experience,6 months,False,True
FB_01661,2024-12-28 00:00:00,Marketing,Exit Interview,The internship experience was highly beneficial. I really enjoyed working on data analysis projects and learned so much about team collaboration.,positive,0.66,4.6,grateful,21,145,0,0,Experienced,16 weeks,False,True
FB_01662,2024-12-10 00:00:00,Business Analytics,Weekly Check-in,My mentor was excellent guide. The Business Analytics team provided excellent guidance throughout the program.,positive,0.84,3.7,grateful,15,110,0,0,First Internship,12 weeks,True,True
FB_01663,2024-02-20 00:00:00,Software Engineering,Mentor Meeting,The internship experience was impressive. I really enjoyed working on marketing campaigns and learned so much about project management.,positive,0.87,5.0,grateful,19,135,0,0,Some Experience,16 weeks,False,True
FB_01664,2024-09-01 00:00:00,Marketing,End-of-Program Survey,"The Marketing program needs improvement. Specifically, the training sessions was disappointing.",negative,0.21,2.0,concerned,11,95,0,0,Some Experience,8 weeks,False,False
FB_01665,2024-08-07 00:00:00,Research,Mid-term Review,The program was acceptable. I learned some skills in technical writing during my time here.,neutral,0.58,2.5,balanced,15,91,0,0,First Internship,6 months,False,False
FB_01666,2024-01-22 00:00:00,Business Analytics,Social Media,The internship experience was excellent. I really enjoyed working on business analysis and learned so much about technical writing.,positive,0.57,5.0,grateful,19,131,0,0,First Internship,16 weeks,False,True
FB_01667,2024-04-10 00:00:00,UX Design,Weekly Check-in,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.89,5.0,enthusiastic,15,113,0,0,Experienced,6 months,False,True
FB_01668,2024-07-12 00:00:00,UX Design,Social Media,The internship was acceptable. I worked on marketing campaigns and gained experience in project management.,neutral,0.37,3.7,calm,15,107,0,0,First Internship,6 months,False,False
FB_01669,2024-06-22 00:00:00,Research,Exit Interview,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.78,3.8,inspired,16,96,0,0,First Internship,16 weeks,False,True
FB_01670,2024-06-13 00:00:00,Marketing,Exit Interview,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.68,3.3,calm,12,92,0,0,Experienced,8 weeks,True,False
FB_01671,2024-08-21 00:00:00,Software Engineering,Exit Interview,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.76,4.9,grateful,15,114,0,0,Experienced,16 weeks,False,True
FB_01672,2024-03-08 00:00:00,UX Design,End-of-Program Survey,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.98,4.0,satisfied,16,100,0,0,Experienced,6 months,True,True
FB_01673,2024-10-19 00:00:00,UX Design,Social Media,"Unfortunately, the internship was below expectations. I faced challenges with workload management.",negative,0.54,1.2,suggestive,12,98,0,0,First Internship,8 weeks,False,False
FB_01674,2024-01-11 00:00:00,UX Design,Email Feedback,The internship experience was extremely rewarding. I really enjoyed working on business analysis and learned so much about project management.,positive,1.0,4.4,satisfied,20,142,0,0,Some Experience,12 weeks,False,True
FB_01675,2024-05-05 00:00:00,UX Design,End-of-Program Survey,The internship experience was outstanding. I really enjoyed working on machine learning models and learned so much about data visualization.,positive,0.78,4.8,inspired,20,140,0,0,First Internship,8 weeks,False,True
FB_01676,2024-03-10 00:00:00,Research,Exit Interview,The internship was average. I worked on user research and gained experience in data analysis.,neutral,0.47,2.7,reserved,15,93,0,0,First Internship,12 weeks,False,True
FB_01677,2024-09-14 00:00:00,UX Design,Social Media,The internship experience was impressive. I really enjoyed working on data analysis projects and learned so much about technical writing.,positive,0.81,4.7,grateful,20,137,0,0,Some Experience,8 weeks,False,True
FB_01678,2024-06-10 00:00:00,Software Engineering,Social Media,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.78,4.2,excited,15,114,0,0,Experienced,16 weeks,True,True
FB_01679,2024-12-24 00:00:00,Research,Email Feedback,My mentor was extremely supportive. The Research team provided excellent guidance throughout the program.,positive,0.48,4.5,satisfied,14,105,0,0,First Internship,6 months,False,True
FB_01680,2024-10-24 00:00:00,UX Design,End-of-Program Survey,My mentor was very knowledgeable. The UX Design team provided excellent guidance throughout the program.,positive,0.65,4.7,grateful,15,104,0,0,Experienced,12 weeks,True,True
FB_01681,2024-04-14 00:00:00,Business Analytics,Mentor Meeting,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.55,3.9,enthusiastic,16,101,0,0,First Internship,6 months,False,True
FB_01682,2024-04-15 00:00:00,Research,End-of-Program Survey,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.6,3.6,excited,15,114,0,0,Experienced,12 weeks,True,True
FB_01683,2024-05-24 00:00:00,Data Science,Email Feedback,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.7,2.6,neutral,12,100,0,0,Some Experience,6 months,False,True
FB_01684,2024-03-24 00:00:00,Business Analytics,Mid-term Review,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.83,4.2,inspired,15,121,0,0,Some Experience,12 weeks,False,True
FB_01685,2024-10-02 00:00:00,Business Analytics,Email Feedback,My experience was satisfactory. The Business Analytics program met the basic expectations.,neutral,0.51,3.2,objective,12,90,0,0,First Internship,6 months,False,True
FB_01686,2024-11-29 00:00:00,Data Science,Exit Interview,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.62,4.5,satisfied,15,115,0,0,Some Experience,12 weeks,True,True
FB_01687,2024-07-30 00:00:00,Research,Social Media,The internship experience was outstanding. I really enjoyed working on user research and learned so much about Python programming.,positive,1.0,5.0,grateful,19,130,0,0,Experienced,16 weeks,False,True
FB_01688,2024-09-27 00:00:00,Data Science,Mid-term Review,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.65,3.7,grateful,16,101,0,0,First Internship,6 months,False,True
FB_01689,2024-03-16 00:00:00,Research,Mentor Meeting,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.4,2.9,objective,12,100,0,0,Experienced,16 weeks,True,False
FB_01690,2024-10-30 00:00:00,Research,Exit Interview,The internship was satisfactory. I worked on user research and gained experience in technical writing.,neutral,0.43,3.3,objective,15,102,0,0,Experienced,8 weeks,True,True
FB_01691,2024-01-09 00:00:00,UX Design,Mentor Meeting,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.98,5.0,grateful,16,100,0,0,First Internship,8 weeks,False,True
FB_01692,2024-04-21 00:00:00,Research,Mentor Meeting,It was a standard internship experience. I completed my assignments in Research.,neutral,0.6,3.1,balanced,12,80,0,0,Some Experience,6 months,False,False
FB_01693,2024-03-24 00:00:00,Marketing,Weekly Check-in,I would not recommend this internship. The team dynamics made it difficult to benefit fully.,negative,0.22,2.9,concerned,15,92,0,0,Experienced,16 weeks,False,False
FB_01694,2024-10-18 00:00:00,Business Analytics,End-of-Program Survey,My mentor was extremely supportive. The Business Analytics team provided excellent guidance throughout the program.,positive,0.81,4.1,enthusiastic,15,115,0,0,Some Experience,6 months,True,True
FB_01695,2024-12-19 00:00:00,Research,End-of-Program Survey,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.82,4.9,grateful,16,101,0,0,Some Experience,8 weeks,False,True
FB_01696,2024-05-22 00:00:00,Software Engineering,Email Feedback,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.42,2.2,balanced,12,92,0,0,Experienced,8 weeks,True,True
FB_01697,2024-08-19 00:00:00,Research,Weekly Check-in,The program was acceptable. I learned some skills in Python programming during my time here.,neutral,0.49,3.0,reserved,15,92,0,0,Some Experience,12 weeks,False,False
FB_01698,2024-11-15 00:00:00,Research,Exit Interview,My mentor was excellent guide. The Research team provided excellent guidance throughout the program.,positive,0.59,5.0,inspired,14,100,0,0,Experienced,6 months,False,True
