feedback_id,intern_id,year,month,feedback_category,score,mentor,comments
INT_0080_M1_Tec,INT_0080,2024,1,Technical Skills,6.0,Dr. Williams,"Developing technical skills skills, needs more practice"
INT_0080_M1_Com,INT_0080,2024,1,Communication,5.8,Dr. Williams,"Average performance in communication, working on improvements"
INT_0080_M1_Pro,INT_0080,2024,1,Problem Solving,5.7,Dr. Williams,"Developing problem solving skills, needs more practice"
INT_0080_M1_Tea,INT_0080,2024,1,Teamwork,6.7,Dr. Williams,"Adequate teamwork, has room for improvement"
INT_0080_M1_Ini,INT_0080,2024,1,Initiative,6.1,Dr. Williams,"Adequate initiative, has room for improvement"
INT_0080_M2_Tec,INT_0080,2024,2,Technical Skills,4.2,Dr. Williams,Needs significant improvement in technical skills
INT_0080_M2_Com,INT_0080,2024,2,Communication,4.3,Dr. Williams,Needs significant improvement in communication
INT_0080_M2_Pro,INT_0080,2024,2,Problem Solving,3.9,Dr. Williams,"Below expectations in problem solving, needs focused training"
INT_0080_M2_Tea,INT_0080,2024,2,Teamwork,3.6,Dr. Williams,Needs significant improvement in teamwork
INT_0080_M2_Ini,INT_0080,2024,2,Initiative,4.9,Dr. Williams,"Struggling with initiative, requires additional support"
INT_0080_M3_Tec,INT_0080,2024,3,Technical Skills,4.4,Dr. Williams,"Struggling with technical skills, requires additional support"
INT_0080_M3_Com,INT_0080,2024,3,Communication,4.8,Dr. Williams,Needs significant improvement in communication
INT_0080_M3_Pro,INT_0080,2024,3,Problem Solving,4.8,Dr. Williams,Needs significant improvement in problem solving
INT_0080_M3_Tea,INT_0080,2024,3,Teamwork,4.7,Dr. Williams,Needs significant improvement in teamwork
INT_0080_M3_Ini,INT_0080,2024,3,Initiative,4.3,Dr. Williams,Needs significant improvement in initiative
INT_0080_M4_Tec,INT_0080,2024,4,Technical Skills,3.4,Dr. Williams,"Struggling with technical skills, requires additional support"
INT_0080_M4_Com,INT_0080,2024,4,Communication,3.6,Dr. Williams,"Struggling with communication, requires additional support"
INT_0080_M4_Pro,INT_0080,2024,4,Problem Solving,3.3,Dr. Williams,"Struggling with problem solving, requires additional support"
INT_0080_M4_Tea,INT_0080,2024,4,Teamwork,3.2,Dr. Williams,"Struggling with teamwork, requires additional support"
INT_0080_M4_Ini,INT_0080,2024,4,Initiative,4.1,Dr. Williams,"Struggling with initiative, requires additional support"
INT_0080_M5_Tec,INT_0080,2024,5,Technical Skills,5.5,Dr. Williams,"Developing technical skills skills, needs more practice"
INT_0080_M5_Com,INT_0080,2024,5,Communication,5.1,Dr. Williams,"Average performance in communication, working on improvements"
INT_0080_M5_Pro,INT_0080,2024,5,Problem Solving,5.7,Dr. Williams,"Adequate problem solving, has room for improvement"
INT_0080_M5_Tea,INT_0080,2024,5,Teamwork,5.0,Dr. Williams,"Below expectations in teamwork, needs focused training"
INT_0080_M5_Ini,INT_0080,2024,5,Initiative,5.6,Dr. Williams,"Developing initiative skills, needs more practice"
INT_0080_M6_Tec,INT_0080,2024,6,Technical Skills,5.3,Dr. Williams,"Average performance in technical skills, working on improvements"
INT_0080_M6_Com,INT_0080,2024,6,Communication,5.8,Dr. Williams,"Adequate communication, has room for improvement"
INT_0080_M6_Pro,INT_0080,2024,6,Problem Solving,6.3,Dr. Williams,"Adequate problem solving, has room for improvement"
INT_0080_M6_Tea,INT_0080,2024,6,Teamwork,6.7,Dr. Williams,"Adequate teamwork, has room for improvement"
INT_0080_M6_Ini,INT_0080,2024,6,Initiative,4.9,Dr. Williams,Needs significant improvement in initiative
INT_0081_M1_Tec,INT_0081,2024,1,Technical Skills,8.0,Prof. Johnson,"Good performance in technical skills, reliable and consistent"
INT_0081_M1_Com,INT_0081,2024,1,Communication,7.7,Prof. Johnson,"Solid communication skills, continues to improve"
INT_0081_M1_Pro,INT_0081,2024,1,Problem Solving,8.2,Prof. Johnson,"Strong problem solving, meets all expectations"
INT_0081_M1_Tea,INT_0081,2024,1,Teamwork,8.7,Prof. Johnson,"Good performance in teamwork, reliable and consistent"
INT_0081_M1_Ini,INT_0081,2024,1,Initiative,8.3,Prof. Johnson,"Strong initiative, meets all expectations"
INT_0081_M2_Tec,INT_0081,2024,2,Technical Skills,8.9,Prof. Johnson,"Good performance in technical skills, reliable and consistent"
INT_0081_M2_Com,INT_0081,2024,2,Communication,9.6,Prof. Johnson,"Exceptional communication, consistently exceeds expectations"
INT_0081_M2_Pro,INT_0081,2024,2,Problem Solving,10.0,Prof. Johnson,"Exceptional problem solving, consistently exceeds expectations"
INT_0081_M2_Tea,INT_0081,2024,2,Teamwork,9.3,Prof. Johnson,"Excellent teamwork, demonstrates advanced skills"
INT_0081_M2_Ini,INT_0081,2024,2,Initiative,9.4,Prof. Johnson,"Exceptional initiative, consistently exceeds expectations"
INT_0081_M3_Tec,INT_0081,2024,3,Technical Skills,9.3,Prof. Johnson,"Outstanding performance in technical skills, great initiative"
INT_0081_M3_Com,INT_0081,2024,3,Communication,9.3,Prof. Johnson,"Excellent communication, demonstrates advanced skills"
INT_0081_M3_Pro,INT_0081,2024,3,Problem Solving,9.0,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0081_M3_Tea,INT_0081,2024,3,Teamwork,9.1,Prof. Johnson,"Exceptional teamwork, consistently exceeds expectations"
INT_0081_M3_Ini,INT_0081,2024,3,Initiative,8.7,Prof. Johnson,"Solid initiative skills, continues to improve"
INT_0081_M4_Tec,INT_0081,2024,4,Technical Skills,9.9,Prof. Johnson,"Excellent technical skills, demonstrates advanced skills"
INT_0081_M4_Com,INT_0081,2024,4,Communication,9.1,Prof. Johnson,"Exceptional communication, consistently exceeds expectations"
INT_0081_M4_Pro,INT_0081,2024,4,Problem Solving,9.5,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0081_M4_Tea,INT_0081,2024,4,Teamwork,8.9,Prof. Johnson,"Strong teamwork, meets all expectations"
INT_0081_M4_Ini,INT_0081,2024,4,Initiative,8.9,Prof. Johnson,"Solid initiative skills, continues to improve"
INT_0081_M5_Tec,INT_0081,2024,5,Technical Skills,8.0,Prof. Johnson,"Strong technical skills, meets all expectations"
INT_0081_M5_Com,INT_0081,2024,5,Communication,8.6,Prof. Johnson,"Solid communication skills, continues to improve"
INT_0081_M5_Pro,INT_0081,2024,5,Problem Solving,8.5,Prof. Johnson,"Strong problem solving, meets all expectations"
INT_0081_M5_Tea,INT_0081,2024,5,Teamwork,8.8,Prof. Johnson,"Solid teamwork skills, continues to improve"
INT_0081_M5_Ini,INT_0081,2024,5,Initiative,9.3,Prof. Johnson,"Excellent initiative, demonstrates advanced skills"
INT_0081_M6_Tec,INT_0081,2024,6,Technical Skills,9.3,Prof. Johnson,"Exceptional technical skills, consistently exceeds expectations"
INT_0081_M6_Com,INT_0081,2024,6,Communication,9.0,Prof. Johnson,"Solid communication skills, continues to improve"
INT_0081_M6_Pro,INT_0081,2024,6,Problem Solving,9.9,Prof. Johnson,"Exceptional problem solving, consistently exceeds expectations"
INT_0081_M6_Tea,INT_0081,2024,6,Teamwork,10.0,Prof. Johnson,"Exceptional teamwork, consistently exceeds expectations"
INT_0081_M6_Ini,INT_0081,2024,6,Initiative,10.0,Prof. Johnson,"Excellent initiative, demonstrates advanced skills"
INT_0082_M1_Tec,INT_0082,2024,1,Technical Skills,7.0,Prof. Brown,"Adequate technical skills, has room for improvement"
INT_0082_M1_Com,INT_0082,2024,1,Communication,6.9,Prof. Brown,"Average performance in communication, working on improvements"
INT_0082_M1_Pro,INT_0082,2024,1,Problem Solving,6.6,Prof. Brown,"Developing problem solving skills, needs more practice"
INT_0082_M1_Tea,INT_0082,2024,1,Teamwork,7.2,Prof. Brown,"Strong teamwork, meets all expectations"
INT_0082_M1_Ini,INT_0082,2024,1,Initiative,6.6,Prof. Brown,"Developing initiative skills, needs more practice"
INT_0082_M2_Tec,INT_0082,2024,2,Technical Skills,9.0,Prof. Brown,"Exceptional technical skills, consistently exceeds expectations"
INT_0082_M2_Com,INT_0082,2024,2,Communication,8.4,Prof. Brown,"Good performance in communication, reliable and consistent"
INT_0082_M2_Pro,INT_0082,2024,2,Problem Solving,9.1,Prof. Brown,"Outstanding performance in problem solving, great initiative"
INT_0082_M2_Tea,INT_0082,2024,2,Teamwork,8.1,Prof. Brown,"Strong teamwork, meets all expectations"
INT_0082_M2_Ini,INT_0082,2024,2,Initiative,9.2,Prof. Brown,"Excellent initiative, demonstrates advanced skills"
INT_0082_M3_Tec,INT_0082,2024,3,Technical Skills,7.0,Prof. Brown,"Strong technical skills, meets all expectations"
INT_0082_M3_Com,INT_0082,2024,3,Communication,8.2,Prof. Brown,"Strong communication, meets all expectations"
INT_0082_M3_Pro,INT_0082,2024,3,Problem Solving,8.1,Prof. Brown,"Good performance in problem solving, reliable and consistent"
INT_0082_M3_Tea,INT_0082,2024,3,Teamwork,9.3,Prof. Brown,"Excellent teamwork, demonstrates advanced skills"
INT_0082_M3_Ini,INT_0082,2024,3,Initiative,7.3,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0082_M4_Tec,INT_0082,2024,4,Technical Skills,8.2,Prof. Brown,"Strong technical skills, meets all expectations"
INT_0082_M4_Com,INT_0082,2024,4,Communication,8.6,Prof. Brown,"Solid communication skills, continues to improve"
INT_0082_M4_Pro,INT_0082,2024,4,Problem Solving,8.1,Prof. Brown,"Strong problem solving, meets all expectations"
INT_0082_M4_Tea,INT_0082,2024,4,Teamwork,8.1,Prof. Brown,"Strong teamwork, meets all expectations"
INT_0082_M4_Ini,INT_0082,2024,4,Initiative,9.0,Prof. Brown,"Strong initiative, meets all expectations"
INT_0082_M5_Tec,INT_0082,2024,5,Technical Skills,8.1,Prof. Brown,"Strong technical skills, meets all expectations"
INT_0082_M5_Com,INT_0082,2024,5,Communication,9.6,Prof. Brown,"Exceptional communication, consistently exceeds expectations"
INT_0082_M5_Pro,INT_0082,2024,5,Problem Solving,9.0,Prof. Brown,"Strong problem solving, meets all expectations"
INT_0082_M5_Tea,INT_0082,2024,5,Teamwork,8.3,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0082_M5_Ini,INT_0082,2024,5,Initiative,8.6,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0082_M6_Tec,INT_0082,2024,6,Technical Skills,9.4,Prof. Brown,"Excellent technical skills, demonstrates advanced skills"
INT_0082_M6_Com,INT_0082,2024,6,Communication,10.0,Prof. Brown,"Outstanding performance in communication, great initiative"
INT_0082_M6_Pro,INT_0082,2024,6,Problem Solving,9.9,Prof. Brown,"Excellent problem solving, demonstrates advanced skills"
INT_0082_M6_Tea,INT_0082,2024,6,Teamwork,9.6,Prof. Brown,"Excellent teamwork, demonstrates advanced skills"
INT_0082_M6_Ini,INT_0082,2024,6,Initiative,10.0,Prof. Brown,"Exceptional initiative, consistently exceeds expectations"
INT_0083_M1_Tec,INT_0083,2024,1,Technical Skills,7.6,Dr. Smith,"Solid technical skills skills, continues to improve"
INT_0083_M1_Com,INT_0083,2024,1,Communication,7.8,Dr. Smith,"Solid communication skills, continues to improve"
INT_0083_M1_Pro,INT_0083,2024,1,Problem Solving,7.8,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0083_M1_Tea,INT_0083,2024,1,Teamwork,7.9,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0083_M1_Ini,INT_0083,2024,1,Initiative,8.4,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0083_M2_Tec,INT_0083,2024,2,Technical Skills,8.6,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0083_M2_Com,INT_0083,2024,2,Communication,9.0,Dr. Smith,"Exceptional communication, consistently exceeds expectations"
INT_0083_M2_Pro,INT_0083,2024,2,Problem Solving,8.8,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0083_M2_Tea,INT_0083,2024,2,Teamwork,9.6,Dr. Smith,"Outstanding performance in teamwork, great initiative"
INT_0083_M2_Ini,INT_0083,2024,2,Initiative,8.6,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0083_M3_Tec,INT_0083,2024,3,Technical Skills,8.5,Dr. Smith,"Solid technical skills skills, continues to improve"
INT_0083_M3_Com,INT_0083,2024,3,Communication,9.3,Dr. Smith,"Exceptional communication, consistently exceeds expectations"
INT_0083_M3_Pro,INT_0083,2024,3,Problem Solving,8.4,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0083_M3_Tea,INT_0083,2024,3,Teamwork,8.6,Dr. Smith,"Good performance in teamwork, reliable and consistent"
INT_0083_M3_Ini,INT_0083,2024,3,Initiative,9.6,Dr. Smith,"Exceptional initiative, consistently exceeds expectations"
INT_0083_M4_Tec,INT_0083,2024,4,Technical Skills,8.6,Dr. Smith,"Good performance in technical skills, reliable and consistent"
INT_0083_M4_Com,INT_0083,2024,4,Communication,8.8,Dr. Smith,"Strong communication, meets all expectations"
INT_0083_M4_Pro,INT_0083,2024,4,Problem Solving,8.2,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0083_M4_Tea,INT_0083,2024,4,Teamwork,8.9,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0083_M4_Ini,INT_0083,2024,4,Initiative,9.1,Dr. Smith,"Exceptional initiative, consistently exceeds expectations"
INT_0083_M5_Tec,INT_0083,2024,5,Technical Skills,9.0,Dr. Smith,"Good performance in technical skills, reliable and consistent"
INT_0083_M5_Com,INT_0083,2024,5,Communication,8.9,Dr. Smith,"Strong communication, meets all expectations"
INT_0083_M5_Pro,INT_0083,2024,5,Problem Solving,9.3,Dr. Smith,"Exceptional problem solving, consistently exceeds expectations"
INT_0083_M5_Tea,INT_0083,2024,5,Teamwork,8.3,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0083_M5_Ini,INT_0083,2024,5,Initiative,9.1,Dr. Smith,"Exceptional initiative, consistently exceeds expectations"
INT_0083_M6_Tec,INT_0083,2024,6,Technical Skills,7.9,Dr. Smith,"Good performance in technical skills, reliable and consistent"
INT_0083_M6_Com,INT_0083,2024,6,Communication,7.5,Dr. Smith,"Solid communication skills, continues to improve"
INT_0083_M6_Pro,INT_0083,2024,6,Problem Solving,8.3,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0083_M6_Tea,INT_0083,2024,6,Teamwork,8.3,Dr. Smith,"Good performance in teamwork, reliable and consistent"
INT_0083_M6_Ini,INT_0083,2024,6,Initiative,7.9,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0084_M1_Tec,INT_0084,2024,1,Technical Skills,5.9,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0084_M1_Com,INT_0084,2024,1,Communication,6.6,Dr. Smith,"Average performance in communication, working on improvements"
INT_0084_M1_Pro,INT_0084,2024,1,Problem Solving,5.9,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0084_M1_Tea,INT_0084,2024,1,Teamwork,6.5,Dr. Smith,"Developing teamwork skills, needs more practice"
INT_0084_M1_Ini,INT_0084,2024,1,Initiative,5.8,Dr. Smith,"Developing initiative skills, needs more practice"
INT_0084_M2_Tec,INT_0084,2024,2,Technical Skills,7.4,Dr. Smith,"Good performance in technical skills, reliable and consistent"
INT_0084_M2_Com,INT_0084,2024,2,Communication,7.3,Dr. Smith,"Solid communication skills, continues to improve"
INT_0084_M2_Pro,INT_0084,2024,2,Problem Solving,6.6,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0084_M2_Tea,INT_0084,2024,2,Teamwork,7.9,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0084_M2_Ini,INT_0084,2024,2,Initiative,8.2,Dr. Smith,"Strong initiative, meets all expectations"
INT_0084_M3_Tec,INT_0084,2024,3,Technical Skills,7.9,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0084_M3_Com,INT_0084,2024,3,Communication,7.7,Dr. Smith,"Solid communication skills, continues to improve"
INT_0084_M3_Pro,INT_0084,2024,3,Problem Solving,7.9,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0084_M3_Tea,INT_0084,2024,3,Teamwork,8.3,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0084_M3_Ini,INT_0084,2024,3,Initiative,7.1,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0084_M4_Tec,INT_0084,2024,4,Technical Skills,7.8,Dr. Smith,"Solid technical skills skills, continues to improve"
INT_0084_M4_Com,INT_0084,2024,4,Communication,7.7,Dr. Smith,"Strong communication, meets all expectations"
INT_0084_M4_Pro,INT_0084,2024,4,Problem Solving,7.1,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0084_M4_Tea,INT_0084,2024,4,Teamwork,6.8,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0084_M4_Ini,INT_0084,2024,4,Initiative,7.1,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0084_M5_Tec,INT_0084,2024,5,Technical Skills,6.3,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0084_M5_Com,INT_0084,2024,5,Communication,5.8,Dr. Smith,"Average performance in communication, working on improvements"
INT_0084_M5_Pro,INT_0084,2024,5,Problem Solving,5.6,Dr. Smith,"Adequate problem solving, has room for improvement"
INT_0084_M5_Tea,INT_0084,2024,5,Teamwork,5.6,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0084_M5_Ini,INT_0084,2024,5,Initiative,5.7,Dr. Smith,"Average performance in initiative, working on improvements"
INT_0084_M6_Tec,INT_0084,2024,6,Technical Skills,7.9,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0084_M6_Com,INT_0084,2024,6,Communication,8.2,Dr. Smith,"Solid communication skills, continues to improve"
INT_0084_M6_Pro,INT_0084,2024,6,Problem Solving,7.1,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0084_M6_Tea,INT_0084,2024,6,Teamwork,8.1,Dr. Smith,"Good performance in teamwork, reliable and consistent"
INT_0084_M6_Ini,INT_0084,2024,6,Initiative,7.4,Dr. Smith,"Strong initiative, meets all expectations"
INT_0085_M1_Tec,INT_0085,2024,1,Technical Skills,5.4,Prof. Johnson,"Developing technical skills skills, needs more practice"
INT_0085_M1_Com,INT_0085,2024,1,Communication,6.3,Prof. Johnson,"Developing communication skills, needs more practice"
INT_0085_M1_Pro,INT_0085,2024,1,Problem Solving,6.6,Prof. Johnson,"Developing problem solving skills, needs more practice"
